1	1	0.660	0.416
1	2	0.452	0.502
1	3	3.527	0.060
1	4	1.193	0.275
1	5	0.054	0.817
1	6	1.503	0.220
1	7	0.058	0.810
1	8	0.462	0.497
1	9	2.282	0.131
1	10	0.024	0.877
1	11	0.885	0.347
1	12	7.833	0.005
1	13	0.551	0.458
1	14	1.839	0.175
1	15	0.065	0.799
1	16	0.836	0.361
1	17	0.589	0.443
1	18	1.420	0.233
1	19	0.667	0.414
1	20	0.349	0.555
1	21	3.784	0.052
1	22	1.181	0.277
1	23	1.609	0.205
1	24	0.338	0.561
1	25	0.017	0.895
1	26	0.246	0.620
1	27	0.004	0.948
1	28	0.045	0.832
1	29	3.092	0.079
1	30	0.334	0.563
1	31	0.005	0.944
1	32	0.390	0.532
1	33	0.103	0.749
1	34	0.464	0.496
1	35	0.022	0.883
1	36	1.704	0.192
1	37	0.381	0.537
1	38	0.776	0.378
1	39	0.828	0.363
1	40	5.399	0.020
1	41	0.358	0.550
1	42	0.014	0.904
1	43	3.500	0.061
1	44	1.385	0.239
1	45	1.011	0.315
1	46	0.128	0.721
1	47	1.532	0.216
1	48	0.549	0.459
1	49	0.081	0.776
1	50	0.000	0.983
1	51	0.063	0.802
1	52	0.419	0.518
1	53	0.204	0.651
1	54	2.376	0.123
1	55	0.253	0.615
1	56	4.316	0.038
1	57	3.787	0.052
1	58	0.003	0.959
1	59	1.042	0.307
1	60	0.040	0.842
1	61	0.320	0.572
1	62	0.327	0.568
1	63	5.054	0.025
1	64	4.345	0.037
1	65	0.084	0.772
1	66	0.307	0.580
1	67	2.825	0.093
1	68	0.002	0.961
1	69	0.130	0.718
1	70	0.262	0.609
1	71	1.076	0.300
1	72	0.311	0.577
1	73	0.437	0.509
1	74	1.134	0.287
1	75	0.012	0.914
1	76	2.189	0.139
1	77	0.491	0.484
1	78	0.102	0.749
1	79	0.023	0.880
1	80	0.098	0.755
1	81	0.412	0.521
1	82	2.135	0.144
1	83	0.042	0.837
1	84	0.192	0.661
1	85	1.406	0.236
1	86	0.082	0.775
1	87	0.101	0.751
1	88	0.679	0.410
1	89	0.430	0.512
1	90	0.678	0.410
1	91	0.198	0.656
1	92	0.808	0.369
1	93	2.462	0.117
1	94	5.826	0.016
1	95	0.062	0.803
1	96	0.011	0.917
1	97	0.573	0.449
1	98	2.288	0.130
1	99	0.066	0.797
1	100	2.937	0.087
1	101	0.011	0.918
1	102	0.770	0.380
1	103	0.298	0.585
1	104	0.748	0.387
1	105	2.022	0.155
1	106	0.972	0.324
1	107	0.019	0.892
1	108	0.716	0.397
1	109	0.417	0.519
1	110	0.990	0.320
1	111	1.038	0.308
1	112	0.049	0.826
1	113	2.495	0.114
1	114	0.035	0.851
1	115	3.133	0.077
1	116	0.103	0.748
1	117	2.601	0.107
1	118	0.912	0.340
1	119	2.276	0.131
1	120	0.057	0.811
1	121	2.079	0.149
1	122	1.702	0.192
1	123	5.988	0.014
1	124	0.300	0.584
1	125	0.948	0.330
1	126	1.648	0.199
1	127	0.000	0.996
1	128	0.379	0.538
1	129	0.682	0.409
1	130	1.174	0.279
1	131	10.229	0.001
1	132	0.083	0.774
1	133	0.721	0.396
1	134	2.207	0.137
1	135	0.002	0.962
1	136	0.298	0.585
1	137	5.476	0.019
1	138	0.429	0.513
1	139	0.012	0.913
1	140	0.277	0.599
1	141	0.204	0.652
1	142	1.895	0.169
1	143	0.237	0.626
1	144	0.424	0.515
1	145	1.241	0.265
1	146	0.347	0.556
1	147	0.712	0.399
1	148	0.789	0.374
1	149	0.777	0.378
1	150	0.055	0.815
1	151	0.006	0.936
1	152	1.405	0.236
1	153	1.591	0.207
1	154	0.007	0.934
1	155	0.002	0.963
1	156	1.660	0.198
1	157	0.267	0.605
1	158	0.727	0.394
1	159	0.419	0.517
1	160	0.516	0.472
