1	1	0.504	0.478
1	2	0.005	0.946
1	3	2.569	0.109
1	4	1.725	0.189
1	5	1.754	0.185
1	6	0.746	0.388
1	7	3.277	0.070
1	8	0.735	0.391
1	9	2.167	0.141
1	10	0.479	0.489
1	11	0.551	0.458
1	12	0.004	0.949
1	13	0.353	0.552
1	14	1.045	0.307
1	15	0.012	0.913
1	16	2.409	0.121
1	17	0.596	0.440
1	18	1.897	0.168
1	19	0.077	0.782
1	20	3.945	0.047
1	21	1.496	0.221
1	22	0.289	0.591
1	23	0.802	0.370
1	24	1.737	0.187
1	25	0.085	0.771
1	26	0.388	0.533
1	27	4.466	0.035
1	28	0.042	0.838
1	29	1.535	0.215
1	30	0.194	0.660
1	31	3.612	0.057
1	32	0.640	0.424
1	33	0.078	0.780
1	34	2.294	0.130
1	35	1.613	0.204
1	36	1.132	0.287
1	37	0.941	0.332
1	38	0.250	0.617
1	39	5.553	0.018
1	40	2.233	0.135
1	41	0.012	0.914
1	42	0.009	0.924
1	43	0.089	0.766
1	44	0.280	0.597
1	45	0.008	0.927
1	46	3.849	0.050
1	47	0.025	0.875
1	48	0.011	0.916
1	49	0.269	0.604
1	50	1.107	0.293
1	51	0.203	0.652
1	52	0.002	0.967
1	53	0.177	0.674
1	54	0.035	0.851
1	55	0.176	0.675
1	56	0.029	0.865
1	57	0.039	0.844
1	58	5.789	0.016
1	59	0.907	0.341
1	60	0.033	0.855
1	61	0.926	0.336
1	62	0.916	0.338
1	63	0.147	0.701
1	64	1.577	0.209
1	65	0.261	0.610
1	66	5.282	0.022
1	67	0.567	0.452
1	68	0.002	0.962
1	69	0.286	0.593
1	70	0.000	0.987
1	71	2.885	0.089
1	72	0.117	0.732
1	73	0.105	0.746
1	74	0.758	0.384
1	75	0.611	0.434
1	76	0.000	0.991
1	77	0.172	0.678
1	78	0.209	0.648
1	79	0.554	0.457
1	80	0.294	0.588
1	81	0.148	0.700
1	82	0.574	0.449
1	83	0.011	0.918
1	84	0.005	0.944
1	85	0.012	0.911
1	86	3.910	0.048
1	87	1.077	0.299
1	88	2.052	0.152
1	89	2.830	0.092
1	90	0.020	0.889
1	91	3.688	0.055
1	92	1.086	0.297
1	93	1.335	0.248
1	94	0.503	0.478
1	95	0.446	0.504
1	96	0.459	0.498
1	97	3.776	0.052
1	98	0.213	0.644
1	99	2.532	0.112
1	100	0.000	0.985
1	101	0.002	0.962
1	102	0.567	0.451
1	103	0.503	0.478
1	104	0.826	0.363
1	105	1.093	0.296
1	106	0.362	0.548
1	107	1.372	0.242
1	108	0.328	0.567
1	109	0.970	0.325
1	110	0.976	0.323
1	111	1.841	0.175
1	112	2.345	0.126
1	113	3.870	0.049
1	114	2.297	0.130
1	115	2.107	0.147
1	116	0.345	0.557
1	117	2.723	0.099
1	118	0.764	0.382
1	119	0.112	0.738
1	120	0.916	0.339
1	121	2.101	0.147
1	122	0.273	0.601
1	123	1.909	0.167
1	124	1.233	0.267
1	125	0.618	0.432
1	126	0.119	0.730
1	127	0.050	0.823
1	128	0.060	0.807
1	129	1.451	0.228
1	130	0.219	0.640
1	131	1.873	0.171
1	132	0.978	0.323
1	133	1.216	0.270
1	134	0.008	0.930
1	135	0.086	0.769
1	136	0.044	0.834
1	137	0.365	0.546
1	138	0.142	0.707
1	139	0.000	0.990
1	140	2.200	0.138
1	141	1.263	0.261
1	142	1.662	0.197
1	143	5.963	0.015
1	144	0.002	0.960
1	145	0.073	0.787
1	146	0.067	0.796
1	147	2.357	0.125
1	148	0.120	0.729
1	149	0.002	0.968
1	150	0.639	0.424
1	151	2.537	0.111
1	152	0.434	0.510
1	153	0.329	0.566
1	154	1.980	0.159
1	155	0.657	0.418
1	156	0.583	0.445
1	157	0.074	0.785
1	158	0.756	0.384
1	159	0.015	0.902
1	160	0.122	0.727
1	161	7.325	0.007
1	162	1.175	0.278
1	163	0.317	0.573
1	164	0.062	0.803
1	165	0.870	0.351
1	166	3.590	0.058
1	167	0.898	0.343
1	168	0.226	0.634
1	169	0.007	0.934
1	170	0.000	0.991
